user_id,interactions,labels
User_194,AIML2025ENG:0.47:0.54;GIT2025ENG:0.29:0.08,"LANGUAGES,AI/ML,DEVELOPMENT"
User_464,DEVOPS2025HINDI:0.74:0.38;FLUTTER2025EN:0.21:0.22,"DATA SCIENCE,DEVOPS,LANGUAGES"
User_573,FLUTTER2025EN:0.26:0.98;GIT2025ENG:0.35:0.36;UIUXHINDI:0.73:0.0;PYTHONDATASCIENCE2025ENGLISH:0.54:0.88;PYTHON2025ENG:0.47:0.2;NODEJS2025HINDI:0.31:0.05;DEVOPS2025HINDI:0.68:0.03,"DEVELOPMENT,DEVOPS,DESIGN"
User_635,PYTHON2025HINDI:0.62:0.97;REACT2025HINDI:0.5:0.32;GIT2025ENG:0.69:0.31;DEVOPS2025HINDI:0.6:0.68;AIML2025ENG:0.34:0.09;GIT2025HINDI:0.48:0.42;PYTHONDATASCIENCE2025ENGLISH:0.99:0.1,MOBILE
User_902,PYTHON2025ENG:0.23:0.86;GIT2025ENG:0.92:0.45;PYTHONDATASCIENCE2025ENGLISH:0.74:0.72;GIT2025HINDI:0.2:0.01;AIML2025ENG:0.86:0.76;NODEJS2025HINDI:0.01:0.4;REACT2025HINDI:0.53:0.61,DEVELOPMENT
User_495,PYTHON2025HINDI:0.84:0.99;REACT2025HINDI:0.35:0.13;NODEJS2025HINDI:0.14:0.92;DEVOPS2025HINDI:0.5:0.4;FLUTTER2025EN:0.02:0.9,"DEVOPS,LANGUAGES,DESIGN"
User_767,PYTHONDATASCIENCE2025ENGLISH:0.96:0.64;PYTHON2025HINDI:0.31:0.59;DEVOPS2025HINDI:0.21:0.39;GIT2025HINDI:0.53:0.6;FLUTTER2025EN:0.28:0.22;NODEJS2025HINDI:0.12:0.99;UIUXHINDI:0.96:0.57,"DATA SCIENCE,AI/ML,PROGRAMMING"
User_601,PYTHON2025ENG:0.44:0.81;AIML2025ENG:0.73:0.93;REACT2025HINDI:0.74:0.85;PYTHONDATASCIENCE2025ENGLISH:0.77:0.79;GIT2025ENG:0.07:0.74;NODEJS2025HINDI:0.69:0.07;DEVOPS2025HINDI:0.31:0.87;GIT2025HINDI:0.76:0.51;PYTHON2025HINDI:0.41:0.65;FLUTTER2025EN:0.77:0.52,GIT AND GITHUB
User_526,PYTHON2025ENG:0.51:0.22;PYTHONDATASCIENCE2025ENGLISH:0.49:0.59,"LANGUAGES,GIT AND GITHUB,DATA SCIENCE"
User_504,PYTHON2025ENG:0.76:0.71;GIT2025ENG:0.14:0.79;PYTHONDATASCIENCE2025ENGLISH:0.56:0.07;FLUTTER2025EN:0.77:0.97;DEVOPS2025HINDI:0.28:0.19;REACT2025HINDI:0.74:0.22;AIML2025ENG:0.04:0.75;NODEJS2025HINDI:0.54:0.17,"PROGRAMMING,GIT AND GITHUB"
User_422,GIT2025ENG:0.39:0.02;GIT2025HINDI:0.79:0.2;UIUXHINDI:0.28:0.81;AIML2025ENG:0.66:0.5;PYTHON2025HINDI:0.3:0.92;NODEJS2025HINDI:0.41:0.61;PYTHON2025ENG:0.43:0.07;DEVOPS2025HINDI:0.52:0.13,"LANGUAGES,PROGRAMMING,DEVOPS"
User_299,PYTHON2025ENG:0.87:0.49;DEVOPS2025HINDI:0.79:0.57;GIT2025ENG:0.9:0.64;GIT2025HINDI:0.96:0.54;FLUTTER2025EN:0.79:0.17;AIML2025ENG:0.01:0.06;NODEJS2025HINDI:0.76:0.41;PYTHONDATASCIENCE2025ENGLISH:0.2:0.58;REACT2025HINDI:0.33:0.9,"MOBILE,DATA SCIENCE,DEVELOPMENT"
User_162,PYTHON2025ENG:0.28:0.72;GIT2025HINDI:0.81:0.05;REACT2025HINDI:0.9:0.49;AIML2025ENG:0.64:0.03,"GIT AND GITHUB,MOBILE"
User_469,UIUXHINDI:0.35:0.12,"MOBILE,GIT AND GITHUB"
User_213,NODEJS2025HINDI:0.28:0.12;PYTHONDATASCIENCE2025ENGLISH:0.99:0.87;GIT2025HINDI:0.06:0.88,"DEVOPS,AI/ML"
User_511,GIT2025ENG:0.1:0.86;REACT2025HINDI:0.82:0.73;PYTHONDATASCIENCE2025ENGLISH:0.0:0.96;NODEJS2025HINDI:0.74:0.84;PYTHON2025HINDI:0.55:0.94;PYTHON2025ENG:0.8:0.65;UIUXHINDI:0.46:0.53;AIML2025ENG:0.3:0.88;FLUTTER2025EN:0.0:0.13,"DATA SCIENCE,MOBILE,GIT AND GITHUB"
User_276,PYTHON2025ENG:0.72:0.17;FLUTTER2025EN:0.34:0.21;NODEJS2025HINDI:0.1:0.07;AIML2025ENG:0.73:0.38;DEVOPS2025HINDI:0.2:0.38;GIT2025HINDI:0.74:0.3,"PROGRAMMING,GIT AND GITHUB"
User_498,PYTHONDATASCIENCE2025ENGLISH:0.49:0.94;FLUTTER2025EN:0.56:0.2;GIT2025HINDI:0.62:0.6;NODEJS2025HINDI:0.45:0.12,"PROGRAMMING,MOBILE,DESIGN"
User_149,REACT2025HINDI:0.62:0.52;AIML2025ENG:0.27:0.1;GIT2025ENG:0.05:0.77;PYTHON2025ENG:0.31:0.13;UIUXHINDI:0.61:0.38,"DEVOPS,AI/ML"
User_200,,"LANGUAGES,DESIGN"
User_518,PYTHONDATASCIENCE2025ENGLISH:0.64:0.66,PROGRAMMING
User_161,GIT2025ENG:0.73:0.34;AIML2025ENG:0.25:0.0;UIUXHINDI:0.53:0.97;DEVOPS2025HINDI:0.14:0.05;GIT2025HINDI:0.34:0.77;PYTHONDATASCIENCE2025ENGLISH:0.5:0.74;REACT2025HINDI:0.15:0.8;NODEJS2025HINDI:0.93:0.41,"PROGRAMMING,LANGUAGES"
User_101,PYTHON2025HINDI:0.62:0.35,"AI/ML,LANGUAGES,DEVELOPMENT"
User_349,DEVOPS2025HINDI:0.05:0.09;FLUTTER2025EN:0.83:0.91;GIT2025ENG:0.63:0.87;NODEJS2025HINDI:0.08:0.7;PYTHON2025ENG:0.76:0.28;GIT2025HINDI:0.69:0.63;REACT2025HINDI:0.88:0.08;AIML2025ENG:0.18:0.79,"LANGUAGES,DEVOPS,DESIGN"
User_171,PYTHON2025ENG:0.79:0.66;NODEJS2025HINDI:0.22:0.89,"DEVOPS,MOBILE"
User_915,PYTHONDATASCIENCE2025ENGLISH:0.38:0.21,"LANGUAGES,DEVOPS"
User_131,,DEVELOPMENT
User_115,PYTHON2025ENG:0.67:0.45;PYTHONDATASCIENCE2025ENGLISH:0.58:0.67;GIT2025HINDI:0.92:0.42;FLUTTER2025EN:0.82:0.74;PYTHON2025HINDI:0.98:0.19,"DESIGN,MOBILE,DATA SCIENCE"
User_38,UIUXHINDI:0.0:0.88,"LANGUAGES,DATA SCIENCE"
User_140,,"GIT AND GITHUB,DEVELOPMENT,MOBILE"
User_165,PYTHONDATASCIENCE2025ENGLISH:0.59:0.65;FLUTTER2025EN:0.79:0.73;PYTHON2025ENG:0.94:0.93;NODEJS2025HINDI:0.07:0.98;PYTHON2025HINDI:0.83:0.82;GIT2025ENG:0.35:0.53;UIUXHINDI:0.51:0.78;REACT2025HINDI:0.06:0.55,"AI/ML,GIT AND GITHUB"
User_970,GIT2025HINDI:0.96:0.53;GIT2025ENG:0.85:0.08;PYTHONDATASCIENCE2025ENGLISH:0.71:0.93;REACT2025HINDI:0.66:0.1;AIML2025ENG:0.11:0.43;DEVOPS2025HINDI:0.43:0.2;NODEJS2025HINDI:0.65:0.28;PYTHON2025HINDI:0.98:0.12;PYTHON2025ENG:0.14:0.07,"GIT AND GITHUB,DATA SCIENCE,PROGRAMMING"
User_497,DEVOPS2025HINDI:0.39:0.21;AIML2025ENG:0.64:0.29;GIT2025HINDI:0.99:0.77;GIT2025ENG:0.68:0.35,"AI/ML,GIT AND GITHUB,PROGRAMMING"
User_537,GIT2025HINDI:0.49:0.75;PYTHONDATASCIENCE2025ENGLISH:0.73:0.17;AIML2025ENG:0.67:0.44;PYTHON2025HINDI:0.62:0.3;DEVOPS2025HINDI:0.83:0.05;UIUXHINDI:0.57:0.87;GIT2025ENG:0.74:0.43;PYTHON2025ENG:0.7:0.84,DESIGN
User_701,FLUTTER2025EN:0.98:0.12;NODEJS2025HINDI:0.38:0.51;AIML2025ENG:0.8:0.62;DEVOPS2025HINDI:0.63:0.04;PYTHON2025ENG:0.43:0.63;PYTHON2025HINDI:0.36:0.53,"PROGRAMMING,LANGUAGES"
User_134,PYTHONDATASCIENCE2025ENGLISH:0.35:0.8;PYTHON2025ENG:0.21:0.76;NODEJS2025HINDI:0.26:0.97;REACT2025HINDI:0.59:0.64,"DEVELOPMENT,DESIGN,AI/ML"
User_452,REACT2025HINDI:0.78:0.57;GIT2025ENG:0.37:0.11;PYTHON2025HINDI:0.77:0.81;DEVOPS2025HINDI:0.54:0.33;UIUXHINDI:0.77:0.22;PYTHON2025ENG:0.08:0.51;AIML2025ENG:0.57:0.21,DATA SCIENCE
User_527,PYTHON2025HINDI:0.64:0.79;AIML2025ENG:0.49:0.87;FLUTTER2025EN:0.41:0.55;UIUXHINDI:0.19:0.88;PYTHONDATASCIENCE2025ENGLISH:0.73:0.93;PYTHON2025ENG:0.35:0.57;GIT2025HINDI:0.67:0.3;NODEJS2025HINDI:0.94:0.22;REACT2025HINDI:0.19:0.76;GIT2025ENG:0.03:0.0,"DESIGN,DEVELOPMENT"
User_381,GIT2025ENG:0.5:0.99;GIT2025HINDI:0.6:0.44;PYTHON2025ENG:0.66:0.67;NODEJS2025HINDI:0.63:0.73;AIML2025ENG:0.22:0.89;PYTHON2025HINDI:0.73:0.84,MOBILE
User_416,PYTHONDATASCIENCE2025ENGLISH:0.22:0.32;PYTHON2025HINDI:0.85:0.08;GIT2025ENG:0.32:0.06,"AI/ML,PROGRAMMING,GIT AND GITHUB"
User_188,AIML2025ENG:0.82:0.35;NODEJS2025HINDI:0.91:0.18;GIT2025HINDI:0.16:0.1;REACT2025HINDI:0.36:0.59;GIT2025ENG:0.66:0.65;FLUTTER2025EN:0.55:0.64,PROGRAMMING
User_481,GIT2025ENG:0.64:0.39;DEVOPS2025HINDI:0.1:0.02,"AI/ML,DEVOPS,DEVELOPMENT"
User_973,,"DEVOPS,LANGUAGES,AI/ML"
User_218,PYTHON2025ENG:0.39:0.51;AIML2025ENG:0.62:0.13;REACT2025HINDI:0.08:0.45;GIT2025HINDI:0.62:0.17;FLUTTER2025EN:0.94:0.14,"DESIGN,PROGRAMMING,GIT AND GITHUB"
User_65,FLUTTER2025EN:0.89:0.87,"PROGRAMMING,LANGUAGES,DEVELOPMENT"
User_345,REACT2025HINDI:0.29:0.12;AIML2025ENG:0.13:0.52;UIUXHINDI:0.14:0.29,"LANGUAGES,PROGRAMMING"
User_597,PYTHON2025HINDI:0.7:0.61;GIT2025ENG:0.45:0.27,"DEVELOPMENT,GIT AND GITHUB"
User_754,UIUXHINDI:0.23:0.86;NODEJS2025HINDI:0.42:0.05;GIT2025HINDI:0.49:0.26,GIT AND GITHUB
User_487,GIT2025ENG:0.6:0.4;REACT2025HINDI:0.35:0.38;PYTHON2025HINDI:0.51:0.85;GIT2025HINDI:0.37:0.5;AIML2025ENG:0.82:0.22;DEVOPS2025HINDI:0.45:0.71;NODEJS2025HINDI:0.22:0.09;UIUXHINDI:0.65:0.19;PYTHON2025ENG:0.2:0.37,"AI/ML,LANGUAGES"
User_634,GIT2025ENG:0.45:0.16;DEVOPS2025HINDI:0.15:0.27;PYTHONDATASCIENCE2025ENGLISH:0.68:0.45;NODEJS2025HINDI:0.76:0.93;UIUXHINDI:0.98:0.79;GIT2025HINDI:0.25:0.76;REACT2025HINDI:0.83:0.49;PYTHON2025HINDI:0.19:0.95,MOBILE
User_388,PYTHON2025HINDI:0.24:0.68;UIUXHINDI:0.26:0.46;FLUTTER2025EN:0.67:0.24;GIT2025ENG:0.54:0.98;REACT2025HINDI:0.63:0.43;NODEJS2025HINDI:0.93:0.28;PYTHONDATASCIENCE2025ENGLISH:0.52:0.32,"AI/ML,PROGRAMMING"
User_201,,"DESIGN,LANGUAGES"
User_471,DEVOPS2025HINDI:0.25:0.55,"AI/ML,DESIGN,LANGUAGES"
User_280,,"LANGUAGES,PROGRAMMING,AI/ML"
User_546,UIUXHINDI:0.42:0.4,"DEVOPS,GIT AND GITHUB"
User_941,GIT2025ENG:0.13:0.57;DEVOPS2025HINDI:0.26:0.16;REACT2025HINDI:0.88:0.02;GIT2025HINDI:0.49:0.81;AIML2025ENG:0.81:0.48,"DEVOPS,DATA SCIENCE,MOBILE"
User_610,DEVOPS2025HINDI:0.38:0.39;GIT2025ENG:0.54:0.88;UIUXHINDI:0.52:0.77;REACT2025HINDI:0.5:0.52;NODEJS2025HINDI:0.23:0.38;GIT2025HINDI:0.65:0.6;FLUTTER2025EN:0.47:0.27;PYTHON2025HINDI:0.87:0.53;PYTHON2025ENG:0.86:0.02;AIML2025ENG:0.75:0.16,"DESIGN,AI/ML"
User_476,PYTHON2025HINDI:0.21:0.59;DEVOPS2025HINDI:0.1:0.31;PYTHONDATASCIENCE2025ENGLISH:0.08:0.4;PYTHON2025ENG:0.67:0.18;GIT2025ENG:0.02:0.72;AIML2025ENG:0.28:0.89;GIT2025HINDI:0.77:0.89;REACT2025HINDI:0.32:0.6;NODEJS2025HINDI:0.02:0.16,"DESIGN,PROGRAMMING,AI/ML"
User_368,GIT2025ENG:0.38:0.92;PYTHON2025ENG:0.67:0.72;PYTHON2025HINDI:0.84:0.17;REACT2025HINDI:0.69:0.53;FLUTTER2025EN:0.53:0.57;GIT2025HINDI:0.76:0.07,"DEVOPS,GIT AND GITHUB"
User_520,GIT2025HINDI:0.56:0.34,LANGUAGES
User_117,GIT2025HINDI:0.79:0.27;UIUXHINDI:0.55:0.63,"DESIGN,DEVELOPMENT,DATA SCIENCE"
User_553,DEVOPS2025HINDI:0.04:0.03;UIUXHINDI:0.51:0.8;AIML2025ENG:0.67:0.61;REACT2025HINDI:0.16:0.2,"PROGRAMMING,DEVOPS"
User_694,PYTHONDATASCIENCE2025ENGLISH:0.54:0.3;GIT2025HINDI:0.23:0.81;UIUXHINDI:0.13:0.76;PYTHON2025HINDI:0.58:0.05;AIML2025ENG:0.82:0.5;REACT2025HINDI:0.81:0.74,DEVOPS
User_209,FLUTTER2025EN:0.56:0.73;PYTHON2025ENG:0.69:0.14;GIT2025ENG:0.21:0.14,MOBILE
User_657,GIT2025ENG:0.07:0.35;PYTHON2025HINDI:0.34:0.59;PYTHONDATASCIENCE2025ENGLISH:0.41:0.41;FLUTTER2025EN:0.18:0.73;REACT2025HINDI:0.51:0.55,"AI/ML,DESIGN,LANGUAGES"
User_444,NODEJS2025HINDI:0.46:0.98;DEVOPS2025HINDI:0.64:0.92;GIT2025HINDI:0.3:0.01,"AI/ML,GIT AND GITHUB"
User_862,UIUXHINDI:0.65:0.85;PYTHONDATASCIENCE2025ENGLISH:0.07:0.21;AIML2025ENG:0.29:0.67;GIT2025ENG:0.0:0.1;GIT2025HINDI:0.44:0.05;DEVOPS2025HINDI:0.76:0.08;NODEJS2025HINDI:0.92:0.43;FLUTTER2025EN:0.54:0.21;REACT2025HINDI:0.4:0.68;PYTHON2025HINDI:0.22:0.04,"DESIGN,DEVOPS,MOBILE"
User_1000,GIT2025HINDI:0.33:0.63;UIUXHINDI:0.91:0.76;AIML2025ENG:0.36:0.66;REACT2025HINDI:0.15:0.56;PYTHONDATASCIENCE2025ENGLISH:0.87:0.57,"AI/ML,DATA SCIENCE,LANGUAGES"
User_766,,AI/ML
User_205,GIT2025ENG:0.86:0.28;UIUXHINDI:0.56:0.58;PYTHON2025HINDI:0.64:0.49;NODEJS2025HINDI:0.9:0.83,DEVOPS
User_150,PYTHON2025ENG:0.54:0.85;NODEJS2025HINDI:0.97:0.59;REACT2025HINDI:0.6:0.91;UIUXHINDI:0.02:0.97;PYTHONDATASCIENCE2025ENGLISH:0.94:0.25;GIT2025ENG:0.78:0.99;FLUTTER2025EN:0.56:0.24;PYTHON2025HINDI:0.6:0.29,DEVELOPMENT
User_12,AIML2025ENG:0.19:0.95,"PROGRAMMING,DESIGN"
User_637,PYTHON2025HINDI:0.6:0.75;UIUXHINDI:0.01:0.55;REACT2025HINDI:0.07:0.45;GIT2025ENG:0.14:0.58;PYTHON2025ENG:0.14:0.87;AIML2025ENG:0.56:0.5;DEVOPS2025HINDI:0.25:0.43,"MOBILE,DEVELOPMENT,DESIGN"
User_592,REACT2025HINDI:0.15:0.4;NODEJS2025HINDI:0.25:0.09;GIT2025HINDI:0.57:0.92,PROGRAMMING
User_586,UIUXHINDI:0.03:0.77;DEVOPS2025HINDI:0.84:0.05;NODEJS2025HINDI:0.59:0.56;PYTHON2025HINDI:0.98:0.56;REACT2025HINDI:0.25:0.5,"MOBILE,DEVELOPMENT,AI/ML"
User_661,GIT2025ENG:0.09:0.1;FLUTTER2025EN:0.53:0.89;AIML2025ENG:0.04:0.98;GIT2025HINDI:0.27:0.51;NODEJS2025HINDI:0.95:0.82;PYTHON2025ENG:0.75:0.17;REACT2025HINDI:0.64:0.75;DEVOPS2025HINDI:0.35:0.58;PYTHONDATASCIENCE2025ENGLISH:0.71:0.53,"DATA SCIENCE,DESIGN,DEVELOPMENT"
User_630,PYTHON2025HINDI:0.13:0.51;AIML2025ENG:0.02:0.27;PYTHON2025ENG:0.36:0.1;UIUXHINDI:0.84:0.44;PYTHONDATASCIENCE2025ENGLISH:0.36:0.55,DEVOPS
User_473,,"PROGRAMMING,DEVELOPMENT"
User_383,PYTHONDATASCIENCE2025ENGLISH:0.72:0.09;REACT2025HINDI:0.38:0.78;PYTHON2025ENG:0.01:0.45;GIT2025HINDI:0.63:0.72;GIT2025ENG:0.2:0.38;NODEJS2025HINDI:0.47:0.09;UIUXHINDI:0.84:0.31;DEVOPS2025HINDI:0.19:0.44;FLUTTER2025EN:0.78:0.98;PYTHON2025HINDI:0.3:0.44,GIT AND GITHUB
User_547,UIUXHINDI:0.03:0.45;NODEJS2025HINDI:0.87:0.41;PYTHONDATASCIENCE2025ENGLISH:0.95:0.91;PYTHON2025ENG:0.71:0.25;GIT2025ENG:0.57:0.33;REACT2025HINDI:0.17:0.28;GIT2025HINDI:0.01:0.91;DEVOPS2025HINDI:0.51:0.9;AIML2025ENG:1.0:0.35;PYTHON2025HINDI:0.57:0.5,"DEVOPS,LANGUAGES"
User_621,PYTHON2025HINDI:0.88:0.86;FLUTTER2025EN:0.4:0.04;NODEJS2025HINDI:0.66:0.76;GIT2025ENG:0.76:0.38;PYTHON2025ENG:0.41:0.27;UIUXHINDI:0.49:0.65;DEVOPS2025HINDI:0.91:0.04;GIT2025HINDI:0.25:0.97,LANGUAGES
User_98,PYTHON2025ENG:0.54:0.16;GIT2025ENG:0.08:0.63;PYTHONDATASCIENCE2025ENGLISH:0.25:0.39;GIT2025HINDI:0.28:0.28,"AI/ML,DESIGN,DATA SCIENCE"
User_563,GIT2025HINDI:0.55:0.4;UIUXHINDI:0.55:0.66,GIT AND GITHUB
User_145,UIUXHINDI:0.1:0.12;AIML2025ENG:0.09:0.28;PYTHONDATASCIENCE2025ENGLISH:0.63:0.21;PYTHON2025ENG:0.65:0.01;FLUTTER2025EN:0.31:0.19;PYTHON2025HINDI:0.2:0.97,DEVOPS
User_164,GIT2025HINDI:0.56:0.02;REACT2025HINDI:0.32:0.88;PYTHON2025HINDI:0.82:0.81;AIML2025ENG:0.6:0.82;DEVOPS2025HINDI:0.01:0.97;PYTHONDATASCIENCE2025ENGLISH:0.6:0.34;UIUXHINDI:0.23:0.27;NODEJS2025HINDI:0.2:0.79;PYTHON2025ENG:0.71:0.94,DEVELOPMENT
User_326,GIT2025HINDI:0.65:0.46;FLUTTER2025EN:0.39:0.01;PYTHON2025HINDI:0.69:0.07;AIML2025ENG:0.69:0.87;REACT2025HINDI:0.22:0.96;GIT2025ENG:0.59:0.69;DEVOPS2025HINDI:0.77:0.04;PYTHON2025ENG:0.37:0.42;NODEJS2025HINDI:0.21:0.7;PYTHONDATASCIENCE2025ENGLISH:0.29:0.02,"LANGUAGES,DESIGN"
User_756,PYTHON2025ENG:0.17:0.78;GIT2025HINDI:0.05:0.6;DEVOPS2025HINDI:0.43:0.49;FLUTTER2025EN:0.92:0.83;PYTHONDATASCIENCE2025ENGLISH:0.58:0.85;GIT2025ENG:0.47:0.02;UIUXHINDI:0.84:0.54;AIML2025ENG:0.91:0.53,"AI/ML,DATA SCIENCE,DEVOPS"
User_700,DEVOPS2025HINDI:0.61:0.5;REACT2025HINDI:0.21:0.93;PYTHONDATASCIENCE2025ENGLISH:0.66:0.4;PYTHON2025HINDI:0.86:0.39;PYTHON2025ENG:0.27:0.67;NODEJS2025HINDI:0.23:0.1;AIML2025ENG:0.69:0.42;GIT2025HINDI:0.4:0.57,DATA SCIENCE
User_579,,"GIT AND GITHUB,DATA SCIENCE"
User_40,PYTHON2025HINDI:0.93:0.8;DEVOPS2025HINDI:0.76:0.42;GIT2025ENG:0.85:0.87,"MOBILE,DEVELOPMENT"
User_677,FLUTTER2025EN:0.32:0.69;PYTHON2025ENG:0.39:0.85;DEVOPS2025HINDI:0.39:0.3;GIT2025HINDI:0.93:0.58,"PROGRAMMING,MOBILE"
User_560,PYTHON2025HINDI:0.18:0.92;REACT2025HINDI:0.37:0.91;FLUTTER2025EN:0.39:0.52;GIT2025HINDI:0.69:0.75;PYTHON2025ENG:0.71:0.19;NODEJS2025HINDI:0.09:0.85;PYTHONDATASCIENCE2025ENGLISH:0.6:0.89;UIUXHINDI:0.36:0.73,"DATA SCIENCE,AI/ML"
User_762,AIML2025ENG:0.63:0.95;PYTHON2025ENG:0.29:0.67;FLUTTER2025EN:0.31:0.53;PYTHON2025HINDI:0.58:0.36;PYTHONDATASCIENCE2025ENGLISH:0.49:0.99;GIT2025ENG:0.92:0.99,AI/ML
User_439,PYTHONDATASCIENCE2025ENGLISH:0.08:0.94;UIUXHINDI:0.73:0.18;PYTHON2025ENG:0.05:0.28;PYTHON2025HINDI:0.56:0.53;REACT2025HINDI:0.34:0.62,"DEVELOPMENT,DATA SCIENCE"
User_237,GIT2025HINDI:0.74:0.56;DEVOPS2025HINDI:0.73:0.64;AIML2025ENG:0.77:0.38;NODEJS2025HINDI:0.04:0.55;UIUXHINDI:0.24:0.34;PYTHON2025ENG:0.24:0.16;PYTHONDATASCIENCE2025ENGLISH:0.06:0.38;GIT2025ENG:0.92:0.39;REACT2025HINDI:0.95:0.66,"DEVELOPMENT,DEVOPS"
User_106,UIUXHINDI:0.73:0.21;DEVOPS2025HINDI:0.81:0.81;PYTHON2025ENG:0.66:0.47;GIT2025ENG:0.18:0.56,"AI/ML,MOBILE,DEVOPS"
User_284,AIML2025ENG:0.09:0.59;PYTHON2025ENG:0.21:0.44;GIT2025ENG:0.33:0.47;DEVOPS2025HINDI:0.3:0.59;NODEJS2025HINDI:0.82:0.97;REACT2025HINDI:0.27:0.37;PYTHON2025HINDI:0.96:0.35,"DEVOPS,LANGUAGES"
User_505,FLUTTER2025EN:0.75:0.09;GIT2025ENG:0.28:0.23,"DEVELOPMENT,LANGUAGES"
User_225,REACT2025HINDI:0.67:0.38;FLUTTER2025EN:0.82:0.71;GIT2025ENG:0.49:0.88;PYTHON2025ENG:0.64:0.26;UIUXHINDI:0.09:0.08;NODEJS2025HINDI:0.74:0.06,"DEVOPS,LANGUAGES,MOBILE"
User_859,AIML2025ENG:0.72:0.35;GIT2025HINDI:0.58:0.69;PYTHON2025HINDI:0.93:0.26;GIT2025ENG:0.7:0.88;DEVOPS2025HINDI:0.53:0.44;PYTHON2025ENG:0.6:0.98,"DEVOPS,MOBILE"
User_285,PYTHONDATASCIENCE2025ENGLISH:0.14:0.08,"DEVELOPMENT,DEVOPS"
User_910,PYTHON2025ENG:0.63:0.32;PYTHON2025HINDI:0.49:0.6,DATA SCIENCE
User_688,,"DEVOPS,LANGUAGES,PROGRAMMING"
User_119,GIT2025HINDI:0.96:0.58;GIT2025ENG:0.65:0.29;PYTHON2025ENG:0.09:0.38,"DESIGN,DATA SCIENCE,DEVOPS"
User_800,NODEJS2025HINDI:0.04:0.46;FLUTTER2025EN:0.69:0.78;AIML2025ENG:0.98:0.32;PYTHONDATASCIENCE2025ENGLISH:0.93:0.91;PYTHON2025HINDI:0.8:0.23;PYTHON2025ENG:0.92:0.82;GIT2025HINDI:0.29:0.83;UIUXHINDI:0.5:0.76;DEVOPS2025HINDI:0.76:0.15,MOBILE
User_402,PYTHON2025HINDI:0.26:0.96;NODEJS2025HINDI:0.86:0.66;UIUXHINDI:0.79:0.87;AIML2025ENG:0.68:1.0;PYTHON2025ENG:0.73:0.09;DEVOPS2025HINDI:0.79:0.26;GIT2025HINDI:0.57:0.2,GIT AND GITHUB
User_693,DEVOPS2025HINDI:0.86:0.04;PYTHON2025ENG:0.73:0.64,"PROGRAMMING,DESIGN"
User_364,REACT2025HINDI:0.37:0.07;PYTHON2025ENG:0.29:0.49;GIT2025ENG:0.52:0.46,AI/ML
User_316,GIT2025ENG:0.93:0.2;PYTHONDATASCIENCE2025ENGLISH:0.34:0.23;REACT2025HINDI:0.18:0.29;AIML2025ENG:0.01:0.9;PYTHON2025HINDI:0.07:0.08;NODEJS2025HINDI:0.43:0.61,"DESIGN,PROGRAMMING,AI/ML"
User_480,PYTHONDATASCIENCE2025ENGLISH:0.09:0.86;NODEJS2025HINDI:0.66:0.49;GIT2025ENG:0.02:0.08;FLUTTER2025EN:0.63:0.92;PYTHON2025ENG:0.72:0.93;DEVOPS2025HINDI:0.53:0.1,"PROGRAMMING,DATA SCIENCE"
User_239,PYTHON2025HINDI:0.56:0.69;NODEJS2025HINDI:0.44:0.41;GIT2025HINDI:0.28:0.7;PYTHON2025ENG:0.14:0.46;AIML2025ENG:0.62:0.7;UIUXHINDI:0.5:0.47;DEVOPS2025HINDI:0.97:0.48;PYTHONDATASCIENCE2025ENGLISH:0.51:0.9;REACT2025HINDI:0.56:0.01,"MOBILE,LANGUAGES"
User_622,PYTHONDATASCIENCE2025ENGLISH:0.78:0.83;GIT2025HINDI:0.71:0.69;PYTHON2025HINDI:0.76:0.52;DEVOPS2025HINDI:0.26:0.33;PYTHON2025ENG:0.39:0.15;NODEJS2025HINDI:0.66:0.37;UIUXHINDI:0.97:0.05,GIT AND GITHUB
User_430,GIT2025HINDI:0.7:0.21;REACT2025HINDI:0.61:0.65,DATA SCIENCE
User_82,REACT2025HINDI:0.76:0.3;GIT2025ENG:0.39:0.89,"GIT AND GITHUB,DESIGN,DEVELOPMENT"
User_55,GIT2025ENG:0.96:0.29,"PROGRAMMING,AI/ML,MOBILE"
User_747,PYTHON2025ENG:0.28:0.23;PYTHONDATASCIENCE2025ENGLISH:0.93:0.8;REACT2025HINDI:0.7:0.02;PYTHON2025HINDI:0.28:0.36;AIML2025ENG:0.22:0.05;NODEJS2025HINDI:0.57:0.96;FLUTTER2025EN:0.27:0.56;UIUXHINDI:0.79:0.84;DEVOPS2025HINDI:0.51:0.7;GIT2025HINDI:0.25:0.02,"DESIGN,DEVELOPMENT,DATA SCIENCE"
User_778,NODEJS2025HINDI:0.18:0.74;PYTHON2025ENG:0.34:0.58;PYTHONDATASCIENCE2025ENGLISH:0.71:0.59;AIML2025ENG:0.55:0.16;REACT2025HINDI:0.48:0.35;GIT2025ENG:0.7:0.98;GIT2025HINDI:0.62:0.04;UIUXHINDI:0.97:0.3;FLUTTER2025EN:0.41:0.52;DEVOPS2025HINDI:0.52:0.01,"LANGUAGES,PROGRAMMING,MOBILE"
User_26,PYTHON2025HINDI:0.46:0.26;UIUXHINDI:0.58:0.82;AIML2025ENG:0.39:0.36,"AI/ML,LANGUAGES"
